tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,yTRqUH558NVQxNjtFdx8O50AXxSieQOkNY-zC3IxUg0fMzk,Liiv Rave,276,396,363,False,False,True,True
GRANDMASTER,81gJqhRRKUmPhu4cX4-QxqpMtRU3V6-rb6ItZ89AdmmStDg,zzzusss,417,136,116,False,False,False,False
GRANDMASTER,YLMH36sHgpPUYRD2sRbuQdcEgAiwewisoguf2k8ax6dVGq8u0Q7chHU2Xw,QvvvwvvvQ,394,290,242,False,False,False,False
GRANDMASTER,XxjVwRG25xVIDvfa30I_F1Xwl4b7ieospiLgMYQRxIV2c9o,테디 추종자1,204,128,84,False,False,True,True
GRANDMASTER,i0NApXO5fHcAGPnixDjQjlhOIutFDhafh4mCuVwiCzgYQqI,연탄백설,244,68,51,False,False,False,False
GRANDMASTER,DuAf_3roXvV-dMWv3lVtuXmeBlWSX5xDeLULL8GNPl5Hfmhr7LOBtWqzsg,DYUTHH SIMA,308,414,368,False,False,True,True
GRANDMASTER,ejrHmKS2i0_o-ZGCJV-Fl9KS-AvUcXvmmBgsIbJcambx1fw,쭌 베,420,397,380,True,False,False,False
GRANDMASTER,nq2pbaGQO9e7URCdFMgc8nl-Bcip-r2zM_a2ozAKDK-VMZI,Zdz1,445,326,297,False,False,True,True
GRANDMASTER,drdNfHCRohhu7Ro2PKENpwm0W4da-oSWszzndboxGFbGAQ,WinDei9,453,95,67,False,False,True,False
GRANDMASTER,UGtUQK45qL3d5usd1wKNZx93QtpBp7CQBTVwPlYCONvahbo,마음은 어린,375,141,111,False,False,False,False
GRANDMASTER,v4fOjUcM0Wp6AMDkpN_aEtxD4WeLI1OK3bRq6sBoXnH5iw,근성맨,355,528,495,True,False,False,False
GRANDMASTER,rwY_avN4b18TyOMLko_T5wfrD8twL5BwmPhAvOzBmEuRYRfgrpOx_62cYw,shdudwls,251,178,137,False,False,False,False
GRANDMASTER,oCv8kSaFAtfgjVy5V6oLJ-EchLByguE2Ma0e0Dm3l4_j8Ok,UijU,390,441,431,True,False,False,False
GRANDMASTER,tG4FMG5I_hgiFe42VW7aFmSbPkCjg-R12crRbdglML1sKno,꾸락지,269,255,236,False,False,False,False
GRANDMASTER,1utB-hWJ0opDUNyao_tRi5HLwOlu0D2Vx9bJZuECeMblCg,으 화나썽,410,230,194,True,False,False,True
GRANDMASTER,xSBbk94JxoZwl4AfFJCdnNhAxMrHcOfh6D8Mp5XfQ7FrfPM5o5YOMrAEHQ,imperial Cookie,351,104,71,False,False,False,False
GRANDMASTER,e-1K7YxcSGpQDYIKUj6Aw3vzXvMUb6EqsBbObvGhmNg-Qlg,The Marchen,313,330,307,False,False,True,False
GRANDMASTER,mLKtMbDzxSYVuAzTgEexJvG7rrXbpYTe9GBCRpBqWD6rO8r6Pn3851SoCA,happy ganne2,206,217,187,False,False,False,False
GRANDMASTER,pkGTP9hDH4FYhfeXALKJo1jOT5AsV6UJQumAn17ysac16Q,잠만보미,354,189,170,False,False,False,True
GRANDMASTER,x2USO1Jvu_Xg7RqyAMB5tuyG6e2WoBbsJPb54SZbPk2DCQ8,Golden colt17,277,329,286,False,False,True,False
GRANDMASTER,Y5-O-qDj7uS5RdJ7PIvzDrzMLCQH7Qcsgra9KpJtbLEj5s0,쿠 리2,270,189,177,False,False,False,False
GRANDMASTER,WeAUWLYXaAVG-x1pjECd9v-uaDe12kGUFCqUgA5UZwA8bllU,KT Bonnie,519,226,199,True,False,False,False
GRANDMASTER,4-jz2k4zW2lWkAUHnci_nemLB7QvzQj07j04qAGpSsDSFQ,잘치는도구,396,248,209,False,False,True,False
GRANDMASTER,JzhaaT1PyQXNy1SFkiiPvMWy9TGKBibLgU8rRaG1hRC7YWc,유씅진,374,366,340,False,False,False,True
GRANDMASTER,1rjfwJ-tdEx19YbnbuqSvIpDrtsUPekgrwXOwb9VaSKzPb_ciTuJKRjCqQ,PKM 기라티나,301,192,179,False,False,False,False
GRANDMASTER,Ty7p1jRV6kgm9NLwdXM0xhoa4vBFWYBB3IMzmjdHnnCZOSU,RUlNKING,448,119,88,False,False,False,False
GRANDMASTER,Gt7eQs9-4yaamLS1c7T4DAniJ-mE2-fnkuvM8YsWFBvvj88,Yunway,208,103,94,False,False,True,False
GRANDMASTER,CyPllqt_MhjT-fITQgxvUKcm037EEnE4uzg1oIk9OjvxPoY,5201314,223,466,423,False,False,True,False
GRANDMASTER,6Z5fr1A52xEkc3ShlAZ89l_K6yhU7z45dThUJPsPKC1PzIc,우또기,375,308,275,False,False,True,False
GRANDMASTER,cIZsxP17WL7N_FgK5P2N7hpx_h6c5NxeBg3FYF2BiRmtdlI,BRO bambi,280,147,122,False,False,False,True
GRANDMASTER,pcQ0iY-Wx93vqRek_ir53nf1EIYqFB7RhTCLzaqjLJ4SnUU,가루눈 OwO,528,131,106,False,False,True,False
GRANDMASTER,XGA272VKQYBjDaCB5qlGCH7LgFstA2IjakLG9xlKFu_5wuc,유쟁구,265,53,34,False,False,True,False
GRANDMASTER,UccJKQJfqO3a7Afgd48sx4OYGspckZdNFfUqi-UEZoRhb7XX,김병준수,213,109,94,False,False,True,False
GRANDMASTER,N3Rw5mi0xOmUorgGR6g3wmV4w1Md056XUpl8p0lTWo3bdPuX,평범한 숟가락,483,538,506,False,False,False,False
GRANDMASTER,Zq7puvGJxRRf2h6Hqg78U0-Vqgmbo7C6bnRVQbEr13BQU1U,당근채찍맞는Cs,454,121,99,False,False,False,False
GRANDMASTER,tTK8TrVjCxkRbje1bpEaG7H3on16TXQf17ve1I-i1ubOJsE,lolRuby,489,184,166,False,False,True,False
GRANDMASTER,c6hwgrJKoe_4Q9axCvKQjD9lJhnUzsNSZCZpaM_oZ3LmMQ,Creative Self,208,120,102,False,False,False,False
GRANDMASTER,Gxv_OypQg2BgqjcmhDfxN_dzi-XGTJNXByQ2uEIDzrDWytM,Yukinee,380,395,369,False,False,True,False
GRANDMASTER,3KsBDnfI2z3lw-rNsMpOXx0Sk23MRHVv4WpBtzFEcT9MQrt0mi7zAv4h1A,한대맞고44번치기,198,273,244,False,False,True,False
GRANDMASTER,WFvtp3tAYlfiCegfaDTlzx8xrqmVnj2x75GOurfVvBfO5uw,오 희태식이,242,223,208,False,False,False,False
GRANDMASTER,PTNHftK2haIVYV4fFI9qbycFxLnwlIBY91RA3eofO3ZOHlU,Shadow snail,452,209,180,False,False,False,False
GRANDMASTER,m65-4YMXYK3NTo8mnbhtYy0hNwzlBspE3jJx-qBDu3injWk,새가슴남자,308,113,95,False,False,True,False
GRANDMASTER,rOHQFG0Fx5a-ORlROTAdBODdOWZuWuq8qPp4gxzSTswVpKpY,lvye2,447,153,130,False,False,True,False
GRANDMASTER,gcc33DcxDm7NEKUatRAUIlTohflMfxcdiWP3hyoz3sIQXSbnnX4ZkSol5Q,IRELKlNG,443,95,56,False,False,False,False
GRANDMASTER,uATSPFFUY1ycLZLGUgin3MsvZk_yVG4ofRn9QSRWE2cs7Rw,BRO Taeryung,307,209,174,False,False,True,False
GRANDMASTER,AxKZdFaErtD36Y1vAAnex9FkSY2im_0emlAoSEfXxgumW4LuOcVa32z9HA,나도꿈이있었다,290,88,58,False,False,False,False
GRANDMASTER,9fM74lmSzasydfgXcyZx5jAyTw2LPBbjB41MhFNJLkX1hXilXfOicaYdgQ,jiaherenwa,238,226,185,False,False,True,False
GRANDMASTER,5ZSGrFkUYV7rNLW8t5fw8rVQXyEPCvd5ca1zoUF4SSUqPEA,버 돌,523,183,167,False,False,True,False
GRANDMASTER,mtYh0EbFP4SPWIPbT5rsvjnI7WT_ifWhRHp7--gGDesjyGkU9vIHb9JdgQ,저는훈남입다,430,97,56,False,False,False,False
GRANDMASTER,7uG93hCdeS4BtNcz3jUQqDG2F4C1E3ril8BTAgEE1kJ3XaA,2000 02 09,501,404,380,True,False,False,False
GRANDMASTER,51tuHsM5TPnllI_DN2f-Y-tRL7eNzgh-rY8Bhzs41Xl8b2w,HyoJun2,311,225,196,False,False,False,False
GRANDMASTER,4qg0enUaBQxY_i4HchNtYHd9gTRTGmyFMdOd60tSzXp-Zi0,RNG장형석,236,99,68,False,False,False,False
GRANDMASTER,flXKn0KDOmgupe3hvpia5fA-Xw8JoeK7i7tly2TFdUH-pBU,2001 05 13,214,335,330,True,False,False,False
GRANDMASTER,kKOZPvE1URj8j8mU6Y8awHq0ggoXEK-_6WBUbSXdBquAM-8,애디는 못말려,415,415,398,False,False,False,False
GRANDMASTER,TwwD27pXNHwd6AcQyC9ZDlobaCREmK0yvCpf-odgUixPoes,Wafahaka,507,193,156,False,False,True,False
GRANDMASTER,Gn9WIDV9s2ljkwBAsjBon7QyAMmtLxI9MvuDbHNqOYeSH64,TESzhao740565123,193,433,399,False,False,True,False
GRANDMASTER,Y5737CRbNY92r60yJR-_0rqKF65eNqG3FqJZXyomFy0BDEPk,ACL PioNeeR,353,148,125,False,False,False,False
GRANDMASTER,PzUOQZmcERG5Tjr3YdmmuVoIyRxmWHU-zbk5HpdD99wPyn9M84iqhhVBVg,검누렁이,297,54,26,False,False,True,True
GRANDMASTER,Fs8TXVpcAE2k9gO3FyfF1rBtk5vi035IKNov2_QbINw7TQw,조광희1,364,58,25,False,False,False,False
GRANDMASTER,jE76m-tw16RPVVvHu1mWwCIKlCobr4sB4YTAcyirqG_E9Lk,Seo1i,467,322,288,False,False,False,True
GRANDMASTER,T7QrYJPjrQAYYm2dx54FQOommn0mtjzRxDHb-6sVpvkKA5G9CvOpvvwarg,lilillo,317,180,160,True,False,False,False
GRANDMASTER,zuL36WFbSLopj62JGUeZBaqqfFiRTzpnxWmvYySSSviA6Bk,Synthesizerr,365,339,322,True,False,False,False
GRANDMASTER,3yrRgtLVqvo3QZlYUKhw28VfpTRfbzNPVDeyPYhfa9QNHPSWFKPn4V1HCQ,lovestrucker,494,278,231,False,False,False,False
GRANDMASTER,Ut7WfjaBXW4cDi2pITXWW-lOD_NppNdGd-tgN_gawz0gqglZwuDBx5pndw,나 는 날 고 싶다,419,116,82,False,False,False,False
GRANDMASTER,zQG9ZsaPFnKQxgA13AEi5KOjFOx8xRr_zNCGpT8iSfARSpI,어제보단잘하자,381,118,93,False,False,False,False
GRANDMASTER,WchsQhigCdb_a29vQ2ME8ZuoinW7X5zP6lHc9HQ4xP7vhhD52T0reawHsA,qmanzbxvc,501,84,51,False,False,False,False
GRANDMASTER,VtuESkD6sJVuvZS1QxkTXJ218JHBNxx8_HTgStU0jyNEb2k,제주사는치매청년,291,239,214,False,False,True,False
GRANDMASTER,rixGwvUBsxiYNbRR-plA9HhuXx_ycNfu2JCEa8HB45FI8pM,By 불비,467,239,219,False,False,False,False
GRANDMASTER,KWuRwIKruGS2VZHfDPhx-cr0W1xhpiShncTsFEs65jGG3xE,LaP1s ,405,250,218,False,False,False,True
GRANDMASTER,iIswiUuFwjYXJfoyBFMyGtimWSnt3nr7wvTGptVjNNdSlKN6,Over Pack,317,68,49,False,False,False,False
GRANDMASTER,YhonPGsz3oacHUNbre2dlUSCXitIheFQTTmvTVv16Lf6LP0,작두콩아저씨,208,251,188,False,False,True,False
GRANDMASTER,T82of4toWRcDjgT10gDPxwlsldnRHSVlmsFiSeiYCuz_-S8QLqY3zQkDkw,so cynical1,125,193,171,False,False,True,z-cndW4LZlkzcNwnuYKxwufJiY5-b79BDIQ7hrNnLwJ9uxJTa5lW1P0f
GRANDMASTER,vzX3sTBAXg9iOa71LyEzKei-xJnuqV1k_NrMiyTK5h90L8K8ET-vBkt7zQ,bainiaochaofeng ,500,89,48,False,False,True,ltUZ0FNPeRQJhgue_f9LJMdpBV4IeFejwFinpYmV11iobbvRnzeebFtc
GRANDMASTER,VKewMyewy6kk3zYy7FpOyLdqoD9aETQS6Cie5sel_QheWxqkdGoyUdBY_A,AAApangnuoAAA,283,274,218,False,False,True,2qhWAq5A2z-SkgiIeqAACOSoVyVwJh1J_YD90lBHfqD5xKWo0o5yH_bA
GRANDMASTER,6ziPMIVdkfJg6g31k0v-QVPNucBaRWjZHdhZcQIorhiWf7Y,DRX 홍창현,489,243,213,True,False,False,tY0kS6-S7wP3TfrKqzrNEMmfrHv_8VDls49edgodgS6GVbY
GRANDMASTER,kiHFngRlsjT-JvkPJjVYCGFoj8mMPSoAAeYSCYlAHbDvGg,분옥이,226,94,68,False,False,False,bd9Hxeq1FQCchyJJHyMUgML0ufP9XBYFaOsqyJnksaS5
GRANDMASTER,XZr6W1DTEUnjtqUvU-WgWsGUsDFkm4XQ4B_kQLP-QV4Yb-Ls,DaiYunQing,200,67,59,False,False,True,I6-7nTkRqd0GX_0cstwj9_W2SFXxztjg3nNS0kFDdeNde13HalOUX7cj
GRANDMASTER,s-xGe1nF7eUTboAgQURtgpRbpNCh09ZJBJ-nKl_tQIrtmwI,sdawxl,438,82,57,False,False,False,oHVJvoXR64yXNu3tD2jcA6dwXqyxuu1qwZEsINRNAENrAZA
GRANDMASTER,zXNYWu1jA_c_BHY_QINUhLShsgwenWH8HBPMPOfdsDDj7yo,SUPER MlD,400,154,120,False,False,False,Pr1OcC9dPUxCJGk_bxa0hdPk95UjhjhI-khq2c9jbT18FFc
GRANDMASTER,FMzUsEcKO3MPhhJZMcBVxSB7O7jaoz68DYvPJapR8FwWKFg,wh4tever,350,178,159,False,False,True,MTamh-28LsvS46jiXdH-acbt6vpfDDsKjXWNMyJ76UFxaXo
GRANDMASTER,6pgnRrWXE7OSJZvbTXStC9OoXnfwn5XfoPjrm4Q_coq1ekU,메이첼,336,274,250,True,False,False,xH39c3qTyoLbn1e6PRqe0MKIYNpcXTSZVLEVSsygzjLRXh_8XcRmg5nL
GRANDMASTER,E4Gvok85GKiE5r2EjDjuUC9Mw0TdloZDRn4IFgVxxTQZEjM,7aNa,481,509,471,True,False,False,DAROXFyReJzK4r49kZDSvtwwDUKGbZYTaArCqSo6HN2Jxgw
GRANDMASTER,jyhEgEtdViD7_5ClwYr0x5AH7Cl5ZGZy0hNLsM5riZ-BANjq,anyelieshou1,229,333,296,False,False,True,xgUTbLnLNRRSJDNCA1N_h0dbmjvCvZfS-8tDu5FqR4icNN9NBICVnwGG
GRANDMASTER,lmQEUByl_y8R8wussaae0Jmp2MLnhH8aj07_KtZaY4oTcrM6mm-Jccf52g,DYU impimp,332,111,80,False,False,False,HoQS8bEpoF46LygWQd4k5tzxY7vufDd8J4HiEOG8c2ZnZakGGc0Ggrl8
GRANDMASTER,tJEbX2tZkau1YGF2f9al5-N6VlCU-dkKLYWBsDgZEBuKHZM,SWHzzz,398,148,108,True,False,False,D01_gZGVEge2RZLfWQTynsSkzujPKORcLfGTTzFzeNCRPkqJ1mRGt8jb
GRANDMASTER,JWJwVqDbfQ2Pio5bpOr_52Vrcb-PYJtCYaQnn-nWd8uou7s,English marble,303,270,178,True,False,False,tIi9haZHZrZeTFqlgtuH08kAbinlWK8zybvhXaavBqNHX_A
GRANDMASTER,_aHZZmB5UjKGRfVl2NSE7N6m3eES6p0l1cfqpNtpf6ZR46E,tnedifnoc syawla,393,100,76,False,False,False,wDdMPud4R4ayonSfTxF7gmJmR8o2GEK44xHLOhI8qVYVeqScbennw9nJ
GRANDMASTER,khDEUpXGOriVU5dclNtBUSvzf4bAkQvbUBFtzMfEI_28RuA,DRX 크림,361,263,234,False,False,False,csdfslGoKLRs1kY9e2Kko8vTbgPS7KFvJ-543fWtwfgjOG55y0ien0MX
GRANDMASTER,i95teDwupJZ35JQgulyDBa661FHi9QP-KmD6E65Vpbzy7JVFWKe1KefDoQ,가오를 잡다,205,110,82,False,False,False,50G8Z1xAo4TrH62PBya82R9L58_USw26tOndyadYDOODnjHaxyknyVi6
GRANDMASTER,TOA5zc633DAm1nAzxD_BBQcwYsNtnaYmNF829WXrCnQnu3oxz3EFT-TPZA,wu yu wu qiu,302,231,193,True,False,False,JVOUDVdL6C_LYV04EQm-LUvsuGdIp5_-aS31hjaXeLL7igpuP86bvVdf
GRANDMASTER,7VpOpiqYgxUthU-4BRwQNi6wmqb3tFgC81UOdEbj8TsHd1Q,연신내 꿀밤,471,89,60,False,False,False,1513WDGnkaQwe1HzfANla8u5uPpT1xBa0iXf-LqmAfBn2BQ
GRANDMASTER,h3jzTPr3s5ljknfcm-Pr--g3J26DL9VTwK9A5nEAfm0v9RE,111111111112,318,358,340,False,False,False,qOZBogLBM6bfu_dkd2amQbt_tsT8M0K6QW191_zGsEML2-e0GufC0Eq5
GRANDMASTER,0d5h66jArxpst3cSfIN7E1NmCU3zchuPJtkFolFJdJ4x72A,하루평가,203,223,198,False,False,True,V4B8VJAHsriuziRI5u83RK5FIeMPTT9bXQNUEU92LXHRVwA
GRANDMASTER,TaLGoVVcmoui0ga1h6KFEc--L9wjdf742onWRxdlAP8wwI8,Mercieun,227,181,151,False,False,False,zq6HqOwkN9j9WQvO_fkppSW0-D1cK0HyXKlvgnrPhB_TIi4
GRANDMASTER,ERSTg0p4CYV7911dx3P03iUKxs01VcHkvPHBjMHrGwHOLA,Seiya,353,98,80,False,False,False,Lzf39nV13TZk4gAuU0wpiFpnxvYtczwXBTt6Jgk4Llmv
GRANDMASTER,v1Snr24b0tsvpait9GBlWf3o6l0jJiRooRGokWE71dayuy4,Pretender1,219,279,232,False,False,True,wpDphye4gkMH_Iap4I4q8qBHOXwRI0tETSTxDBIzztPyQYta3p-loeCR
GRANDMASTER,JJdKxYHis_MRoUdClmSqVdvAo4mesxvpnKg7ZuOe0biQ3bo,부리부리웰시코기,209,149,129,False,False,True,QaBxDWr0CAln4O5zplUgTWwJfGZ0IAzneLpkxeKHn7zwgb0
GRANDMASTER,6TKzu9y9b6piIOKvOkjljdvxvg-JebW1NB4m8PhFqE6EZqE,KUAM,373,238,184,False,False,False,1iqUp7KHKJIKgk1qRuNbo8JQIBe_7C_mhNn2iAE2pmWeXkw
