assists,champLevel,creepsPerMinDeltas,csDiffPerMinDeltas,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,goldEarned,goldPerMinDeltas,goldSpent,kills,lane,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas
13.0,15.0,"{'10-20': 1.4000000000000001, '0-10': 1.7000000000000002}","{'10-20': 0.8, '0-10': 0.30000000000000004}",15183.0,670.0,40738.0,"{'10-20': 582.8000000000001, '0-10': 323.29999999999995}","{'10-20': 1510.2, '0-10': 1055}",2.0,13418.0,"{'10-20': 611.9, '0-10': 390.3}",12900.0,10.0,JUNGLE,143.0,16.0,98.0,6,99522.0,12614.0,24137.0,NONE,32.0,155755.0,19955.0,40279.0,19653.0,50.0,275.0,11828.0,2625.0,2277.0,34.0,2.0,8.0,2.0,False,"{'10-20': 151.79999999999998, '0-10': 15.900000000000006}","{'10-20': 592.9, '0-10': 406.4}"
8.0,14.0,"{'10-20': 1.1, '0-10': 1, '20-30': 1.2999999999999998}","{'10-20': 0.7000000000000001, '0-10': -2.7755575615628914e-17, '20-30': 0.29999999999999993}",5955.0,521.0,14705.0,"{'10-20': -179.80000000000013, '0-10': -289.79999999999995, '20-30': -542.6}","{'10-20': 899.5999999999999, '0-10': 427.90000000000003, '20-30': 999.6}",8.0,11200.0,"{'10-20': 307.4, '0-10': 275.8, '20-30': 325.4}",10600.0,6.0,JUNGLE,97.0,0.0,81.0,9,20375.0,643.0,21716.0,NONE,16.0,119428.0,22866.0,29627.0,10018.0,46.0,160.0,6514.0,1734.0,506.0,32.0,6.0,7.0,7.0,False,"{'10-20': -202.80000000000004, '0-10': -111, '20-30': -183.89999999999998}","{'10-20': 378, '0-10': 326, '20-30': 407.90000000000003}"
9.0,14.0,"{'10-20': 1.9, '0-10': 1.6}","{'10-20': 1.4, '0-10': 1.5}",12710.0,1317.0,13423.0,"{'10-20': 82.20000000000005, '0-10': -35.10000000000002}","{'10-20': 967.4000000000001, '0-10': 627.9}",6.0,10699.0,"{'10-20': 450.3, '0-10': 302.8}",10250.0,8.0,JUNGLE,106.0,16.0,73.0,7,13701.0,1117.0,21234.0,NONE,2.0,142264.0,21012.0,27665.0,13382.0,40.0,133.0,13138.0,808.0,446.0,28.0,12.0,6.0,10.0,False,"{'10-20': 34, '0-10': 121.3}","{'10-20': 514.3, '0-10': 414.2}"
4.0,8.0,"{'10-20': 0.6, '0-10': 0.30000000000000004}","{'10-20': -0.6, '0-10': -0.1}",16149.0,0.0,7616.0,"{'10-20': -487.69999999999993, '0-10': -157.99999999999994}","{'10-20': 675.2, '0-10': 810.4000000000001}",5.0,6204.0,"{'10-20': 178.4, '0-10': 358.79999999999995}",10150.0,3.0,JUNGLE,72.0,5.0,38.0,3,51477.0,5331.0,11440.0,NONE,14.0,69274.0,6637.0,15419.0,6378.0,9.0,165.0,12967.0,1306.0,134.0,26.0,4.0,6.0,5.0,False,"{'10-20': -275.20000000000005, '0-10': 38.900000000000006}","{'10-20': 124.6, '0-10': 340.4}"
3.0,10.0,"{'10-20': 1.2, '0-10': 0.1}","{'10-20': 0.09999999999999992, '0-10': -0.30000000000000004}",12053.0,0.0,7114.0,"{'10-20': -613.9000000000001, '0-10': -198.20000000000005}","{'10-20': 792.2, '0-10': 759.5}",6.0,7213.0,"{'10-20': 415.1, '0-10': 253.1}",7000.0,2.0,JUNGLE,105.0,2.0,78.0,5,70642.0,6138.0,11279.0,NONE,5.0,97147.0,7888.0,15517.0,8651.0,13.0,197.0,11381.0,796.0,97.0,25.0,4.0,9.0,4.0,False,"{'10-20': -363.9000000000001, '0-10': -103}","{'10-20': 361.79999999999995, '0-10': 292.8}"
6.0,12.0,"{'10-20': 2.5999999999999996, '0-10': 0.6}","{'10-20': 1.5999999999999996, '0-10': -1.1}",4696.0,0.0,18243.0,"{'10-20': -436.6, '0-10': -296.40000000000003}","{'10-20': 1200.2, '0-10': 626.7}",11.0,8518.0,"{'10-20': 367.70000000000005, '0-10': 340.5}",8360.0,4.0,JUNGLE,86.0,5.0,65.0,5,17768.0,2491.0,13725.0,NONE,7.0,99659.0,15305.0,21353.0,3571.0,34.0,73.0,3642.0,1108.0,1048.0,25.0,2.0,4.0,2.0,False,"{'10-20': -115.20000000000002, '0-10': -84.7}","{'10-20': 381.6, '0-10': 350.9}"
3.0,11.0,"{'10-20': 1.5, '0-10': 0.30000000000000004}","{'10-20': -0.8, '0-10': 2.7755575615628914e-17}",10567.0,452.0,12395.0,"{'10-20': -123, '0-10': -332.79999999999995}","{'10-20': 881.9, '0-10': 641.4000000000001}",3.0,6332.0,"{'10-20': 243.3, '0-10': 317.6}",5810.0,1.0,JUNGLE,109.0,9.0,67.0,10,19834.0,972.0,12096.0,NONE,5.0,113622.0,7155.0,15466.0,6759.0,18.0,174.0,5952.0,450.0,204.0,23.0,3.0,4.0,4.0,False,"{'10-20': -401.9, '0-10': 48.19999999999999}","{'10-20': 323.7, '0-10': 427.29999999999995}"
20.0,15.0,"{'10-20': 0.8999999999999999, '0-10': 0.7}","{'10-20': 0.39999999999999997, '0-10': 0.1}",23606.0,810.0,13573.0,"{'10-20': -678, '0-10': -164.89999999999998}","{'10-20': 634, '0-10': 783}",4.0,11444.0,"{'10-20': 460.3, '0-10': 319.20000000000005}",10250.0,3.0,JUNGLE,137.0,12.0,87.0,5,14004.0,717.0,15356.0,NONE,35.0,153338.0,16384.0,21423.0,12009.0,32.0,266.0,11309.0,1282.0,364.0,35.0,6.0,7.0,7.0,False,"{'10-20': 21.5, '0-10': 33.99999999999997}","{'10-20': 539.7, '0-10': 409.2}"
3.0,11.0,"{'10-20': 1.3, '0-10': 1.1}","{'10-20': 1.6653345369377348e-16, '0-10': 0.9}",6487.0,0.0,17459.0,"{'10-20': 564, '0-10': 180.8}","{'10-20': 1327.5, '0-10': 828.6}",7.0,7265.0,"{'10-20': 342.9, '0-10': 272.70000000000005}",7200.0,2.0,JUNGLE,106.0,17.0,72.0,3,13713.0,752.0,17355.0,NONE,10.0,113001.0,14699.0,26535.0,6984.0,32.0,301.0,6956.0,956.0,709.0,9.0,0.0,3.0,1.0,False,"{'10-20': -135.9, '0-10': 104.70000000000002}","{'10-20': 383.8, '0-10': 400}"
9.0,13.0,"{'10-20': 0.1, '0-10': 0.2}","{'10-20': -4.4, '0-10': -0.2}",11762.0,242.0,20970.0,"{'10-20': 129.39999999999998, '0-10': -61.19999999999993}","{'10-20': 1107.8, '0-10': 914.8}",4.0,8263.0,"{'10-20': 357.29999999999995, '0-10': 335.2}",7925.0,0.0,JUNGLE,169.0,30.0,107.0,9,47921.0,2921.0,19062.0,NONE,15.0,147994.0,7259.0,26663.0,11785.0,4.0,156.0,8895.0,768.0,1567.0,26.0,5.0,3.0,5.0,False,"{'10-20': -67.90000000000003, '0-10': 115.60000000000005}","{'10-20': 487.4, '0-10': 467}"
8.0,11.0,"{'10-20': 0.9, '0-10': 1.2}","{'10-20': -0.7000000000000001, '0-10': 0.39999999999999997}",12389.0,0.0,13698.0,"{'10-20': 310.59999999999997, '0-10': 254.5}","{'10-20': 1464.8, '0-10': 874.9}",7.0,7957.0,"{'10-20': 368, '0-10': 366.5}",12835.0,5.0,JUNGLE,71.0,0.0,54.0,2,47714.0,6031.0,12346.0,NONE,15.0,70581.0,8290.0,23419.0,7244.0,22.0,131.0,8591.0,547.0,983.0,23.0,1.0,9.0,2.0,False,"{'10-20': -205.89999999999998, '0-10': -85.9}","{'10-20': 377.8, '0-10': 370.3}"
7.0,14.0,"{'10-20': 1.4, '0-10': 1.4}","{'10-20': -1.2000000000000002, '0-10': 0.4}",11149.0,0.0,43713.0,"{'10-20': 19.399999999999977, '0-10': -119.39999999999998}","{'10-20': 1262.6, '0-10': 912.9000000000001}",9.0,12595.0,"{'10-20': 456.1, '0-10': 381.9}",11925.0,9.0,JUNGLE,120.0,0.0,81.0,7,42753.0,7013.0,23102.0,NONE,40.0,137307.0,18277.0,37451.0,11621.0,49.0,149.0,7358.0,580.0,2724.0,47.0,6.0,8.0,7.0,False,"{'10-20': -246.89999999999998, '0-10': 18.39999999999995}","{'10-20': 433.5, '0-10': 437.79999999999995}"
6.0,12.0,"{'10-20': 1.5, '0-10': 0.1}","{'10-20': 1, '0-10': -0.19999999999999998}",2526.0,0.0,18537.0,"{'10-20': -432.6, '0-10': -62.99999999999994}","{'10-20': 1178.5, '0-10': 803.4000000000001}",14.0,8352.0,"{'10-20': 316.3, '0-10': 223.1}",8225.0,4.0,JUNGLE,94.0,7.0,73.0,2,13415.0,698.0,16349.0,NONE,13.0,96865.0,17150.0,31173.0,5393.0,24.0,298.0,4695.0,1345.0,422.0,24.0,6.0,2.0,6.0,False,"{'10-20': -212.8, '0-10': -79.6}","{'10-20': 415, '0-10': 267.6}"
3.0,12.0,"{'10-20': 1.2, '0-10': 0.8}","{'10-20': -0.30000000000000004, '0-10': 0.4}",8070.0,1003.0,15097.0,"{'10-20': 337.99999999999994, '0-10': 164.20000000000005}","{'10-20': 1248, '0-10': 1020.5}",10.0,8778.0,"{'10-20': 388.6, '0-10': 322.6}",8725.0,6.0,JUNGLE,84.0,0.0,73.0,3,74262.0,11290.0,18386.0,NONE,16.0,98432.0,14549.0,27916.0,10152.0,35.0,132.0,9438.0,2515.0,1031.0,9.0,9.0,4.0,2.0,False,"{'10-20': -431.30000000000007, '0-10': -44.69999999999999}","{'10-20': 308.6, '0-10': 422}"
19.0,16.0,"{'10-20': 1, '0-10': 0.5, '20-30': 1.1}","{'10-20': 0.8, '0-10': 0.4, '20-30': 0.7}",22157.0,252.0,48717.0,"{'10-20': -231.69999999999993, '0-10': -48.5, '20-30': 445.6}","{'10-20': 1214.1, '0-10': 822.6, '20-30': 2054.3}",8.0,13681.0,"{'10-20': 548, '0-10': 278.4, '20-30': 405.4}",12700.0,11.0,JUNGLE,142.0,19.0,91.0,2,130122.0,21566.0,31945.0,NONE,24.0,187267.0,26643.0,48322.0,13363.0,37.0,511.0,20072.0,1773.0,4380.0,50.0,6.0,10.0,16.0,False,"{'10-20': 241.4, '0-10': -65.90000000000002, '20-30': -31.49999999999997}","{'10-20': 564.2, '0-10': 322.5, '20-30': 509.9}"
6.0,11.0,"{'10-20': 1, '0-10': 0.2}","{'10-20': -0.19999999999999998, '0-10': -0.5}",1868.0,0.0,13884.0,"{'10-20': -189.29999999999995, '0-10': -30.5}","{'10-20': 876.9000000000001, '0-10': 709.5}",5.0,7997.0,"{'10-20': 453.2, '0-10': 254.3}",7360.0,3.0,JUNGLE,85.0,4.0,68.0,2,16043.0,1913.0,10930.0,NONE,7.0,97684.0,10256.0,17648.0,6474.0,22.0,170.0,4461.0,225.0,300.0,22.0,3.0,4.0,4.0,False,"{'10-20': -312.7, '0-10': -127.89999999999999}","{'10-20': 401.6, '0-10': 301.6}"
2.0,11.0,"{'10-20': 2.2, '0-10': 1.1}","{'10-20': 1.0999999999999999, '0-10': 0.7}",3575.0,0.0,10893.0,"{'10-20': 484.09999999999997, '0-10': -60.79999999999998}","{'10-20': 1119.4, '0-10': 533.5}",8.0,8152.0,"{'10-20': 445.3, '0-10': 297.7}",8100.0,4.0,JUNGLE,96.0,0.0,78.0,2,93619.0,9928.0,12110.0,NONE,7.0,106125.0,11952.0,17598.0,3727.0,36.0,307.0,4777.0,619.0,767.0,14.0,4.0,3.0,6.0,False,"{'10-20': -122.4, '0-10': -43.30000000000001}","{'10-20': 388.20000000000005, '0-10': 383.9}"
8.0,14.0,"{'10-20': 0.6, '0-10': 0.4}","{'10-20': 0.29999999999999993, '0-10': -0.09999999999999998}",13445.0,474.0,12552.0,"{'10-20': 170.89999999999998, '0-10': -110.10000000000002}","{'10-20': 1238.9, '0-10': 633.2}",3.0,10951.0,"{'10-20': 498.20000000000005, '0-10': 332.5}",10350.0,8.0,JUNGLE,128.0,23.0,70.0,7,16470.0,1622.0,17211.0,NONE,7.0,137316.0,21542.0,25167.0,13642.0,28.0,188.0,8317.0,1484.0,380.0,37.0,6.0,9.0,6.0,False,"{'10-20': -43.70000000000002, '0-10': 44.599999999999994}","{'10-20': 453.5, '0-10': 394.7}"
9.0,13.0,"{'10-20': 0.5, '0-10': 0.1}",,6692.0,0.0,10884.0,,"{'10-20': 1141.2, '0-10': 840.8}",9.0,8121.0,"{'10-20': 310, '0-10': 298.5}",7825.0,2.0,JUNGLE,123.0,1.0,108.0,6,9712.0,559.0,14448.0,NONE,33.0,112879.0,15236.0,26627.0,11745.0,7.0,150.0,5026.0,1298.0,818.0,27.0,5.0,3.0,14.0,False,,"{'10-20': 467.29999999999995, '0-10': 386.29999999999995}"
2.0,15.0,"{'10-20': 7.8999999999999995, '0-10': 8.4}",,7091.0,3193.0,12613.0,,"{'10-20': 941.6, '0-10': 405.70000000000005}",8.0,12685.0,"{'10-20': 493.20000000000005, '0-10': 411.8}",11750.0,8.0,JUNGLE,36.0,12.0,19.0,8,154353.0,18885.0,5407.0,NONE,10.0,175857.0,23241.0,19446.0,3226.0,200.0,224.0,4410.0,944.0,920.0,18.0,2.0,2.0,10.0,False,,"{'10-20': 586.8, '0-10': 522.5}"
3.0,13.0,"{'10-20': 1, '0-10': 0.8}","{'10-20': -1.2, '0-10': 0.20000000000000007}",33344.0,664.0,18128.0,"{'10-20': 934.5, '0-10': 89.19999999999999}","{'10-20': 1726.6, '0-10': 850.9}",6.0,9984.0,"{'10-20': 474.1, '0-10': 359}",9850.0,9.0,JUNGLE,97.0,12.0,61.0,10,87170.0,15455.0,24886.0,NONE,10.0,122788.0,17821.0,36777.0,15377.0,29.0,167.0,15590.0,742.0,1292.0,24.0,6.0,4.0,7.0,False,"{'10-20': -62.39999999999998, '0-10': 28.400000000000006}","{'10-20': 494.1, '0-10': 383.3}"
7.0,13.0,"{'10-20': 2.2, '0-10': 0.8}","{'10-20': 1.4, '0-10': 0.7000000000000001}",8251.0,0.0,20456.0,"{'10-20': 57.10000000000002, '0-10': -104.89999999999992}","{'10-20': 1295.5, '0-10': 866.2}",3.0,8864.0,"{'10-20': 400.9, '0-10': 286.7}",8525.0,5.0,JUNGLE,107.0,0.0,83.0,6,87547.0,7320.0,18893.0,NONE,15.0,121618.0,10544.0,27203.0,13614.0,43.0,168.0,8098.0,962.0,1102.0,15.0,1.0,4.0,2.0,False,"{'10-20': -89.29999999999995, '0-10': -151.99999999999997}","{'10-20': 571.6, '0-10': 331.8}"
6.0,11.0,"{'10-20': 1, '0-10': 1}","{'10-20': -1.4000000000000001, '0-10': 0.9}",9857.0,343.0,17024.0,"{'10-20': 425, '0-10': 101.90000000000003}","{'10-20': 1153.6, '0-10': 730.6}",4.0,7330.0,"{'10-20': 333.70000000000005, '0-10': 306.3}",6625.0,3.0,JUNGLE,105.0,8.0,76.0,7,71466.0,3726.0,16651.0,NONE,7.0,101665.0,5691.0,23751.0,9563.0,21.0,139.0,5050.0,654.0,1200.0,28.0,5.0,7.0,5.0,False,"{'10-20': -295.6, '0-10': 34.99999999999997}","{'10-20': 401.5, '0-10': 359.4}"
7.0,12.0,"{'10-20': 0.8, '0-10': 0.1}",,4964.0,160.0,19655.0,,"{'10-20': 1060.3, '0-10': 806.4000000000001}",9.0,7014.0,"{'10-20': 284.9, '0-10': 237.9}",6325.0,0.0,JUNGLE,118.0,8.0,89.0,2,21511.0,1623.0,15572.0,NONE,8.0,108402.0,9407.0,23889.0,6122.0,19.0,191.0,5204.0,753.0,1125.0,24.0,5.0,4.0,6.0,False,,"{'10-20': 410.4, '0-10': 318.70000000000005}"
2.0,11.0,"{'10-20': 0.8999999999999999, '0-10': 0.3}","{'10-20': -1.2000000000000002, '0-10': 0.19999999999999998}",10017.0,0.0,15835.0,"{'10-20': -69.00000000000006, '0-10': -199.5}","{'10-20': 1108.1, '0-10': 874.2}",6.0,6918.0,"{'10-20': 314.20000000000005, '0-10': 287.9}",6250.0,2.0,JUNGLE,131.0,9.0,91.0,6,17865.0,593.0,17506.0,NONE,4.0,126599.0,7403.0,22777.0,8223.0,12.0,383.0,5895.0,517.0,1706.0,27.0,8.0,5.0,8.0,False,"{'10-20': -134.40000000000003, '0-10': -68.90000000000003}","{'10-20': 410, '0-10': 345.79999999999995}"
5.0,13.0,"{'10-20': 1.5, '0-10': 1}","{'10-20': -0.8, '0-10': 0.09999999999999992}",23718.0,463.0,24717.0,"{'10-20': -562.5999999999999, '0-10': -291.9}","{'10-20': 1000.5999999999999, '0-10': 682.8}",4.0,9427.0,"{'10-20': 410.1, '0-10': 366.4}",9425.0,4.0,JUNGLE,124.0,27.0,67.0,9,41826.0,3578.0,14163.0,NONE,29.0,129637.0,9713.0,26668.0,10350.0,30.0,189.0,15460.0,2186.0,536.0,37.0,4.0,10.0,4.0,False,"{'10-20': 0.19999999999998863, '0-10': 22.400000000000006}","{'10-20': 482, '0-10': 423.3}"
6.0,11.0,"{'10-20': 2.2, '0-10': 1}","{'10-20': 2, '0-10': 0}",17615.0,0.0,13923.0,"{'10-20': -470.2000000000001, '0-10': -84.5}","{'10-20': 787.2, '0-10': 555.7}",4.0,6749.0,"{'10-20': 299.7, '0-10': 261.9}",6425.0,1.0,JUNGLE,89.0,20.0,39.0,1,12763.0,284.0,14166.0,NONE,13.0,102074.0,12531.0,18920.0,6022.0,34.0,314.0,7322.0,684.0,505.0,27.0,5.0,9.0,7.0,False,"{'10-20': -45.79999999999998, '0-10': -86.39999999999999}","{'10-20': 448.8, '0-10': 309.9}"
5.0,14.0,"{'10-20': 1.2999999999999998, '0-10': 0.5}","{'10-20': 0, '0-10': -0.8999999999999999}",20993.0,293.0,17155.0,"{'10-20': -120.29999999999998, '0-10': -72.10000000000008}","{'10-20': 669.2, '0-10': 705.5999999999999}",6.0,9921.0,"{'10-20': 351.4, '0-10': 306.5}",9785.0,3.0,JUNGLE,146.0,15.0,105.0,6,25444.0,1266.0,13032.0,NONE,2.0,146782.0,9641.0,21303.0,6956.0,28.0,59.0,8225.0,681.0,684.0,26.0,4.0,2.0,8.0,False,"{'10-20': -83.6, '0-10': 52.19999999999999}","{'10-20': 450, '0-10': 415.79999999999995}"
6.0,14.0,"{'10-20': 1.5, '0-10': 0.4}",,13293.0,0.0,24855.0,,"{'10-20': 728.5999999999999, '0-10': 579.7}",6.0,10873.0,"{'10-20': 422.5, '0-10': 381.6}",10125.0,8.0,JUNGLE,114.0,4.0,90.0,8,21490.0,2060.0,11290.0,NONE,7.0,148048.0,13797.0,23025.0,7772.0,38.0,105.0,10633.0,662.0,2169.0,25.0,7.0,8.0,7.0,False,,"{'10-20': 534.6, '0-10': 378.7}"
7.0,15.0,"{'10-20': 8.2, '0-10': 6.3}",,10128.0,2856.0,8416.0,,"{'10-20': 684, '0-10': 536.4}",6.0,13987.0,"{'10-20': 648.1, '0-10': 308.6}",13850.0,14.0,JUNGLE,31.0,0.0,31.0,10,145308.0,27352.0,9818.0,NONE,24.0,180506.0,31415.0,21798.0,6367.0,181.0,150.0,33130.0,3447.0,1185.0,27.0,2.0,7.0,9.0,False,,"{'10-20': 586.4, '0-10': 306.9}"
4.0,14.0,"{'10-20': 2.7, '0-10': 0.2}",,7074.0,0.0,14824.0,,"{'10-20': 996.4000000000001, '0-10': 857}",7.0,10058.0,"{'10-20': 403.1, '0-10': 269.7}",9575.0,5.0,JUNGLE,135.0,7.0,111.0,2,122768.0,8234.0,18512.0,NONE,8.0,150897.0,10423.0,28330.0,11839.0,44.0,196.0,13256.0,1105.0,272.0,17.0,4.0,2.0,4.0,False,,"{'10-20': 559.7, '0-10': 323.4}"
12.0,16.0,"{'10-20': 1, '0-10': 1.1, '20-30': 0.8999999999999999}","{'10-20': 0.20000000000000007, '0-10': 1.1, '20-30': -0.10000000000000003}",24178.0,1322.0,41231.0,"{'10-20': 48.59999999999991, '0-10': 88.29999999999995, '20-30': -339.20000000000005}","{'10-20': 1202.8, '0-10': 719.5999999999999, '20-30': 1163.3}",6.0,12940.0,"{'10-20': 513.6, '0-10': 342.1, '20-30': 281.20000000000005}",12675.0,8.0,JUNGLE,151.0,6.0,110.0,10,122783.0,14327.0,19565.0,NONE,19.0,182932.0,17365.0,38141.0,12998.0,31.0,707.0,9564.0,1174.0,2875.0,43.0,13.0,6.0,22.0,False,"{'10-20': 92.70000000000002, '0-10': 67.4, '20-30': -209.6}","{'10-20': 593.7, '0-10': 370.2, '20-30': 412.2}"
